tenure_months,monthly_charge,total_charges,support_tickets,late_payments,avg_monthly_usage_gb,num_products,customer_age,has_streaming,has_security_pack,is_promo,contract_type_bianual,contract_type_mensual,payment_method_debito,payment_method_efectivo,payment_method_transferencia,internet_service_fibra,internet_service_movil,internet_service_ninguno,region_norte,region_oeste,region_sur,churn
-0.6430191341700295,-1.0646104013998956,-0.848857156281427,-1.3122664717497698,0.3694723117173661,0.3584550677853852,-1.375449317271318,1.5386951005022864,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
-0.45122698707310216,-0.07511665151339095,-0.39101400145347487,0.9839128313994338,-0.8242992931852708,1.4476233376807306,0.4304910303686859,-0.7367027023976629,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
-1.3622396857835068,0.8313153695094019,-1.099473003040661,0.21851973034969926,-0.8242992931852708,-1.0593467960939984,1.333461204188688,-1.1917822629776527,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.70643466776733,-1.8695844717301,-0.01870861840240021,0.21851973034969926,0.3694723117173661,0.2252197598115731,-1.375449317271318,-0.054083361527678134,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
-1.6978759432031296,0.43161564068200803,-1.484287025039364,1.7493059324491682,1.563243916620003,-0.8588863783218491,-1.375449317271318,0.05968652861731933,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1
1.0351621529280846,0.39649558082688163,1.1557742392546675,-0.5468733707000353,0.3694723117173661,0.6052846124967495,-0.47247914345131603,0.4009961990523117,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
1.3228503735734753,1.0699087920172465,2.019062964817837,0.9839128313994338,-0.8242992931852708,1.083757306633708,0.4304910303686859,0.05968652861731933,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0
1.0831101897023163,0.5559295033438058,1.3674258041174907,1.7493059324491682,0.3694723117173661,0.6881010881218087,1.333461204188688,0.8560757596323015,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.6515778587342299,1.1390339891924162,1.1040380462356523,-0.5468733707000353,0.3694723117173661,0.5500061336565504,-1.375449317271318,0.23034136383481554,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0
-1.6499279064288979,-0.8912399471944292,-1.4927823686367523,0.21851973034969926,-0.8242992931852708,-0.13621644798972674,-0.47247914345131603,-0.5660478671801668,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.603629821959998,-0.33377867965273644,0.3451078423238464,-0.5468733707000353,-0.8242992931852708,-0.5017023612005647,-0.47247914345131603,-1.362437098195149,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
-1.026603428363884,-0.3610942817622791,-0.8994888904200562,-1.3122664717497698,0.3694723117173661,0.9033429306387737,-1.375449317271318,0.5147660891973092,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
-1.6978759432031296,1.087190091311039,-1.403590892773016,-0.5468733707000353,-0.8242992931852708,1.4304120896901926,0.4304910303686859,1.3111553202122914,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
-0.3073828767504067,1.04482303497787,0.12271348846750076,0.9839128313994338,-0.8242992931852708,-2.3323716915823853,-1.375449317271318,0.6285359793423066,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0351621529280846,0.97904260540795,1.595637830913544,-0.5468733707000353,-0.8242992931852708,-0.44966364668799647,0.4304910303686859,0.28722630890731427,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
1.3707984103477073,-1.4754593555781232,0.10206267591330534,-0.5468733707000353,-0.8242992931852708,-0.9771377762803694,1.333461204188688,1.652464990647284,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1.131058226476548,-1.4726720492404148,0.08968888368944504,-0.5468733707000353,-0.8242992931852708,0.9466747785208339,1.333461204188688,0.11657147368981806,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.8913180426053889,-0.38896734513936376,0.4452861155383998,0.21851973034969926,-0.8242992931852708,0.15738719420180522,0.4304910303686859,-0.6798177573251641,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
